"Year","Temp","Carryover","TDM"
1951,55,"2600",0.00367393660010263
1952,55,"2600",0.0267353538502316
1953,55,"2600",0.0144228751270419
1954,55,"2600",0.00559655551161652
1955,55,"2600",0.0757700254037696
1956,55,"2600",0.025623075197594
1957,55,"2600",0.0250254865760403
1958,55,"2600",0.00988896970812659
1959,55,"2600",0.0305435385644837
1960,55,"2600",0.0243480229448627
1961,55,"2600",0.0128145978292444
1962,55,"2600",0.0275469660819301
1963,55,"2600",0.005880331009238
1964,55,"2600",0.0287503768694167
1965,55,"2600",0.00732107590000839
1966,55,"2600",0.0188998009165852
1967,55,"2600",0.0483733647574224
1968,55,"2600",0.0129985832928655
1969,55,"2600",0.00873503398916154
1970,55,"2600",0.00602219797171962
1971,55,"2600",0.0128705245185241
1972,55,"2600",0.0113703171109079
1973,55,"2600",0.00159028986649386
1974,55,"2600",0.0113260603621034
1975,55,"2600",0.0219156627171681
1976,55,"2600",0.0939371131374488
1977,55,"2600",0.977165383250661
1978,55,"2600",0.0157154091396123
1979,55,"2600",0.0708787872461778
1980,55,"2600",0.00327942391926388
1981,55,"2600",0.041184061847059
1982,55,"2600",0.0935031882446718
1983,55,"2600",0.0334567429099585
1984,55,"2600",0.00179049151511002
1985,55,"2600",0.0206603135053972
1986,55,"2600",0.011704429504219
1987,55,"2600",0.0339091431431889
1988,55,"2600",0.026424912300486
1989,55,"2600",0.0437066400204954
1990,55,"2600",0.0815828222573503
1991,55,"2600",0.183869249310221
1992,55,"2600",0.059531577423758
1993,55,"2600",0.0701292565694469
1994,55,"2600",0.0868210605125
1995,55,"2600",0.0561299602803306
1996,55,"2600",0.0136837669818697
1997,55,"2600",0.00407834261675237
1998,55,"2600",0.00654768847844281
1999,55,"2600",0.0204856340376601
2000,55,"2600",0.00873582550020924
2001,55,"2600",0.0797245388270905
2002,55,"2600",0.0166216050476597
1922,53,"2800",0
1923,53,"2800",0.00144068339871816
1924,53,"2800",0.720989321114379
1925,53,"2800",0
1926,53,"2800",0
1927,53,"2800",0
1928,53,"2800",0.015119139490172
1929,53,"2800",0.00360213340706964
1930,53,"2800",0
1931,53,"2800",0.502930472553572
1932,53,"2800",0
1933,53,"2800",2.52552683911815e-06
1934,53,"2800",0
1935,53,"2800",0
1936,53,"2800",0
1937,53,"2800",0
1938,53,"2800",0
1939,53,"2800",0.170794641820561
1940,53,"2800",0.0260454095690156
1941,53,"2800",0
1942,53,"2800",0
1943,53,"2800",0
1944,53,"2800",5.48409778927682e-05
1945,53,"2800",0
1946,53,"2800",0
1947,53,"2800",0
1948,53,"2800",0
1949,53,"2800",0
1950,53,"2800",0.00170598082081108
1951,53,"2800",4.9108439796114e-06
1952,53,"2800",0
1953,53,"2800",0
1954,53,"2800",0
1955,53,"2800",2.29863907260456e-05
1956,53,"2800",6.32287486247215e-05
1957,53,"2800",0
1958,53,"2800",9.17446613265806e-05
1959,53,"2800",0.00937189493395545
1960,53,"2800",0
1961,53,"2800",0
1962,53,"2800",0
1963,53,"2800",4.31440469578215e-06
1964,53,"2800",0
1965,53,"2800",0
1966,53,"2800",0
1967,53,"2800",0
1968,53,"2800",0
1969,53,"2800",4.25155794739399e-06
1970,53,"2800",0
1971,53,"2800",0
1972,53,"2800",0
1973,53,"2800",0
1974,53,"2800",0
1975,53,"2800",0
1976,53,"2800",0.000123899575080228
1977,53,"2800",0.973578264996305
1978,53,"2800",0
1979,53,"2800",0.0010691984090575
1980,53,"2800",0
1981,53,"2800",0
1982,53,"2800",0.00214024023711095
1983,53,"2800",0
1984,53,"2800",0
1985,53,"2800",0
1986,53,"2800",0
1987,53,"2800",0.000565169984566954
1988,53,"2800",5.54193206136717e-05
1989,53,"2800",0.00111340684653427
1990,53,"2800",0.0538890292829019
1991,53,"2800",0.131155704117068
1992,53,"2800",0.00417748341410951
1993,53,"2800",0
1994,53,"2800",0.0442420423480143
1995,53,"2800",0
1996,53,"2800",0
1997,53,"2800",0
1998,53,"2800",0.0139717774495867
1999,53,"2800",3.92876260396712e-07
2000,53,"2800",0.00939748972083517
2001,53,"2800",0.000327608516894454
2002,53,"2800",0
1922,54,"2800",0.000138910520004054
1923,54,"2800",0.0121713940103449
1924,54,"2800",0.483893982579219
1925,54,"2800",0
1926,54,"2800",0.00250561829096195
1927,54,"2800",1.54711725218433e-05
1928,54,"2800",7.4983726088296e-06
1929,54,"2800",0.00170512084985904
1930,54,"2800",1.2279608177935e-05
1931,54,"2800",0.148655884522047
1932,54,"2800",0.00171453752820448
1933,54,"2800",0.00124941782944157
1934,54,"2800",0.00218973773417515
1935,54,"2800",1.31405004320423e-05
1936,54,"2800",1.3600022092877e-05
1937,54,"2800",7.38230684215849e-05
1938,54,"2800",8.03722769394365e-05
1939,54,"2800",0.0123738685135215
1940,54,"2800",5.98306974142343e-05
1941,54,"2800",7.10112504131446e-06
1942,54,"2800",0
1943,54,"2800",1.68098344391191e-05
1944,54,"2800",0.00337915015088493
1945,54,"2800",0.000134624488160344
1946,54,"2800",0.000247453439468898
1947,54,"2800",0.00505545594281668
1948,54,"2800",0.000404546770648969
1949,54,"2800",0
1950,54,"2800",0.0150838896073248
1951,54,"2800",9.41661215439541e-05
1952,54,"2800",0.000645897454508825
1953,54,"2800",1.52847651834368e-05
1954,54,"2800",0
1955,54,"2800",0.00598316972492782
1956,54,"2800",0.000536325367890966
1957,54,"2800",0.000164125893992003
1958,54,"2800",0.00108038253068885
1959,54,"2800",0.000446335343309814
1960,54,"2800",0.000341443565901216
1961,54,"2800",0.000235812465900933
1962,54,"2800",0.000787024380526924
1963,54,"2800",0.000337955573467666
1964,54,"2800",1.9844573983191e-05
1965,54,"2800",0.000459732960609539
1966,54,"2800",0.000160019764221302
1967,54,"2800",0.00106741082608733
1968,54,"2800",4.62231889044211e-06
1969,54,"2800",0.000773380933311197
1970,54,"2800",7.86113427162464e-06
1971,54,"2800",8.54124018452522e-05
1972,54,"2800",0.000412089620028053
1973,54,"2800",4.6244824276929e-06
1974,54,"2800",0.00013576778050648
1975,54,"2800",0
1976,54,"2800",0.00757688996364286
1977,54,"2800",0.954119153243133
1978,54,"2800",0.00115466548009653
1979,54,"2800",0.0148449896386638
1980,54,"2800",2.14501305548589e-05
1981,54,"2800",0.00248583060795929
1982,54,"2800",0.0240329178627514
1983,54,"2800",0.000320795255485938
1984,54,"2800",3.35682997905189e-05
1985,54,"2800",0.00549389290935408
1986,54,"2800",5.74415213007091e-05
1987,54,"2800",0.000319332749995936
1988,54,"2800",0.00158875494259791
1989,54,"2800",0.00518871899684254
1990,54,"2800",0.00454418335636814
1991,54,"2800",0.0315094833531785
1992,54,"2800",0.00436105169140333
1993,54,"2800",0.000788408626509221
1994,54,"2800",0.00654267937592778
1995,54,"2800",0.00244980596174599
1996,54,"2800",0.000282808772439209
1997,54,"2800",3.34323799711338e-05
1998,54,"2800",0
1999,54,"2800",0.000561794971884556
2000,54,"2800",0.000135912166969952
2001,54,"2800",0.00822569546033455
2002,54,"2800",0.000904231180205096
1922,55,"2800",0.0149568599886479
1923,55,"2800",0.0666797434152053
1924,55,"2800",0.174516263765209
1925,55,"2800",0.00271127824523869
1926,55,"2800",0.0360885555901845
1927,55,"2800",0.00462129061924081
1928,55,"2800",0.00150469010040867
1929,55,"2800",0.0564602771884205
1930,55,"2800",0.00456678964532099
1931,55,"2800",0.0953681075436738
1932,55,"2800",0.0243969903195789
1933,55,"2800",0.0265889816897566
1934,55,"2800",0.0370760778369765
1935,55,"2800",0.00748211517698914
1936,55,"2800",0.00914024050259385
1937,55,"2800",0.00908144979520155
1938,55,"2800",0.00780369670903518
1939,55,"2800",0.0432027449242662
1940,55,"2800",0.00171568968247944
1941,55,"2800",0.00418127907774723
1942,55,"2800",0.0167929538878753
1943,55,"2800",0.00693640910496633
1944,55,"2800",0.0296929445204016
1945,55,"2800",0.00515353055699453
1946,55,"2800",0.00987005867959616
1947,55,"2800",0.045542930431349
1948,55,"2800",0.0291282186804134
1949,55,"2800",0.00396652516370912
1950,55,"2800",0.0514979727502189
1951,55,"2800",0.00353063579754633
1952,55,"2800",0.029592660979761
1953,55,"2800",0.0183876877889027
1954,55,"2800",0.0097652094982037
1955,55,"2800",0.0434327737739397
1956,55,"2800",0.0255597617566587
1957,55,"2800",0.0134100675764048
1958,55,"2800",0.0234303859519799
1959,55,"2800",0.010529304650465
1960,55,"2800",0.0167840194442272
1961,55,"2800",0.0138649040495919
1962,55,"2800",0.0158940617901723
1963,55,"2800",0.00485823319639785
1964,55,"2800",0.0150253153805645
1965,55,"2800",0.00715674231947831
1966,55,"2800",0.0105123475083684
1967,55,"2800",0.0393791727999187
1968,55,"2800",0.00832751809812877
1969,55,"2800",0.0147802910953657
1970,55,"2800",0.00618746209347317
1971,55,"2800",0.0130701287350969
1972,55,"2800",0.0117769497414206
1973,55,"2800",0.00175584649875674
1974,55,"2800",0.0115985139059197
1975,55,"2800",0.00382347278413352
1976,55,"2800",0.0755759020285315
1977,55,"2800",0.919144558606332
1978,55,"2800",0.0106681131967218
1979,55,"2800",0.0849129460551588
1980,55,"2800",0.00265933402115923
1981,55,"2800",0.0304490044262054
1982,55,"2800",0.0873649852408743
1983,55,"2800",0.032451104056997
1984,55,"2800",0.00218965422780477
1985,55,"2800",0.028402999049595
1986,55,"2800",0.00820220388312988
1987,55,"2800",0.017870943818582
1988,55,"2800",0.0194838408758876
1989,55,"2800",0.036344576451419
1990,55,"2800",0.0782204273973719
1991,55,"2800",0.141327295083651
1992,55,"2800",0.0440253778351794
1993,55,"2800",0.0457115130327577
1994,55,"2800",0.0622745909359565
1995,55,"2800",0.0569271396301438
1996,55,"2800",0.0219340832085728
1997,55,"2800",0.00519571826893256
1998,55,"2800",0.0089768097125143
1999,55,"2800",0.019219050478492
2000,55,"2800",0.00655600727457135
2001,55,"2800",0.0594683145451537
2002,55,"2800",0.0168775350057683
1922,53,"3000",0
1923,53,"3000",0
1924,53,"3000",0.279634758549815
1925,53,"3000",0
1926,53,"3000",0
1927,53,"3000",0
1928,53,"3000",0
1929,53,"3000",0
1930,53,"3000",0
1931,53,"3000",0.105814372813624
1932,53,"3000",0
1933,53,"3000",0
1934,53,"3000",0
1935,53,"3000",0
1936,53,"3000",0
1937,53,"3000",0
1938,53,"3000",0
1939,53,"3000",0.000188540795663811
1940,53,"3000",0.00210453720697826
1941,53,"3000",0
1942,53,"3000",0
1943,53,"3000",0
1944,53,"3000",1.24474404219531e-05
1945,53,"3000",2.58621141973038e-06
1946,53,"3000",0
1947,53,"3000",0
1948,53,"3000",0
1949,53,"3000",0
1950,53,"3000",0.000728256180847741
1951,53,"3000",1.00783963585097e-05
1952,53,"3000",0
1953,53,"3000",0
1954,53,"3000",0
1955,53,"3000",0
1956,53,"3000",0
1957,53,"3000",0
1958,53,"3000",9.09063801786192e-05
1959,53,"3000",0
1960,53,"3000",0
1961,53,"3000",0
1962,53,"3000",0
1963,53,"3000",3.50283566929273e-06
1964,53,"3000",0
1965,53,"3000",0
1966,53,"3000",0
1967,53,"3000",0.000106651671655343
1968,53,"3000",1.55819102564945e-06
1969,53,"3000",0
1970,53,"3000",0
1971,53,"3000",0
1972,53,"3000",0
1973,53,"3000",0
1974,53,"3000",0
1975,53,"3000",0
1976,53,"3000",0
1977,53,"3000",0.885087662493451
1978,53,"3000",0
1979,53,"3000",0.000731901642375957
1980,53,"3000",0
1981,53,"3000",0
1982,53,"3000",0.00113214696081958
1983,53,"3000",0
1984,53,"3000",0
1985,53,"3000",4.56273669132624e-05
1986,53,"3000",0
1987,53,"3000",0
1988,53,"3000",0
1989,53,"3000",1.00189961009044e-05
1990,53,"3000",7.49024127602644e-05
1991,53,"3000",0.00351102691942858
1992,53,"3000",0.00115776846659752
1993,53,"3000",0
1994,53,"3000",2.04025306307447e-06
1995,53,"3000",0
1996,53,"3000",0
1997,53,"3000",0
1998,53,"3000",0.00511436624757078
1999,53,"3000",0
2000,53,"3000",0.00228047791104161
2001,53,"3000",0.000336633393917303
2002,53,"3000",0
1922,54,"3000",0.000148395936184586
1923,54,"3000",0.000365975644219953
1924,54,"3000",0.0417731766927015
1925,54,"3000",0
1926,54,"3000",0.000758232205446955
1927,54,"3000",2.92689877652697e-05
1928,54,"3000",6.24274888515757e-05
1929,54,"3000",0.0018431489471521
1930,54,"3000",3.14940810852131e-05
1931,54,"3000",0.00672774531641192
1932,54,"3000",0.000109039579174459
1933,54,"3000",0.00146639386464705
1934,54,"3000",0.00587378552943092
1935,54,"3000",6.71175515490052e-06
1936,54,"3000",0.000111367251826727
1937,54,"3000",0.00017860472451305
1938,54,"3000",0.000114165343596899
1939,54,"3000",0.0038808046096295
1940,54,"3000",6.60266210283377e-05
1941,54,"3000",1.5318685126322e-06
1942,54,"3000",5.78376095915279e-05
1943,54,"3000",8.01233329467982e-05
1944,54,"3000",0.00274403643576837
1945,54,"3000",6.0012698796855e-06
1946,54,"3000",0.000143600204545449
1947,54,"3000",0.000637350911811761
1948,54,"3000",0.000855619852534331
1949,54,"3000",0
1950,54,"3000",0.00546315728108527
1951,54,"3000",0.00106120975797158
1952,54,"3000",0.000303459197383752
1953,54,"3000",0.00135730392705303
1954,54,"3000",1.53101608389559e-05
1955,54,"3000",0.00204638575668911
1956,54,"3000",0.000927797780847462
1957,54,"3000",0
1958,54,"3000",0.000915131857568264
1959,54,"3000",0.000682983016060109
1960,54,"3000",3.24223452710022e-06
1961,54,"3000",0.000437057463243099
1962,54,"3000",0.000612178668759755
1963,54,"3000",0.000512317644253841
1964,54,"3000",1.72881015983016e-07
1965,54,"3000",3.11034773152771e-05
1966,54,"3000",0.000869021800820056
1967,54,"3000",0.0126171051174767
1968,54,"3000",7.51582553093338e-06
1969,54,"3000",0.000214956024264819
1970,54,"3000",9.6618365694547e-05
1971,54,"3000",0.000264043609056761
1972,54,"3000",0.000177535226516763
1973,54,"3000",6.08659093554998e-07
1974,54,"3000",0.000282657878557559
1975,54,"3000",9.44178049305344e-05
1976,54,"3000",0.000774185027148045
1977,54,"3000",0.818748441444828
1978,54,"3000",0.00128155721266162
1979,54,"3000",0.0130619086577234
1980,54,"3000",2.97668292443127e-05
1981,54,"3000",0.00196023167224196
1982,54,"3000",0.0205912468876422
1983,54,"3000",0.000119589065162497
1984,54,"3000",0.000132919115760079
1985,54,"3000",0.00138094966233512
1986,54,"3000",5.76814894525146e-05
1987,54,"3000",1.00026657733804e-05
1988,54,"3000",0.00113536668605369
1989,54,"3000",0.00230855798628045
1990,54,"3000",0.00657222791038124
1991,54,"3000",0.0178742959327114
1992,54,"3000",0.0144364785315638
1993,54,"3000",0.000789920623974835
1994,54,"3000",0.00213093310995678
1995,54,"3000",0.00115936050718265
1996,54,"3000",0.000423872253464064
1997,54,"3000",2.78614147690051e-05
1998,54,"3000",0
1999,54,"3000",0.00166330949624532
2000,54,"3000",0.000533518561288074
2001,54,"3000",0.00494032265323348
2002,54,"3000",0.00111349558195076
1922,55,"3000",0.0125075859181785
1923,55,"3000",0.0216964645574736
1924,55,"3000",0.0468250839359468
1925,55,"3000",0.00446342587581395
1926,55,"3000",0.0173927511930069
1927,55,"3000",0.0100503325360752
1928,55,"3000",0.000445692629186657
1929,55,"3000",0.0466117252549275
1930,55,"3000",0.00596083845932689
1931,55,"3000",0.0968464362434696
1932,55,"3000",0.0154231864174545
1933,55,"3000",0.0131932514035311
1934,55,"3000",0.0409898570394593
1935,55,"3000",0.00738313858640641
1936,55,"3000",0.00399654723952186
1937,55,"3000",0.0112821283652646
1938,55,"3000",0.0136406668523527
1939,55,"3000",0.0252428805840194
1940,55,"3000",0.00141369231242554
1941,55,"3000",0.00901223852791097
1942,55,"3000",0.0155686989119647
1943,55,"3000",0.00884059200019671
1944,55,"3000",0.0303903284630749
1945,55,"3000",0.00367798044431837
1946,55,"3000",0.006166334741141
1947,55,"3000",0.020876794677507
1948,55,"3000",0.0238214024942859
1949,55,"3000",0.00401576891230511
1950,55,"3000",0.0318388250898012
1951,55,"3000",0.00456647531833132
1952,55,"3000",0.0243907712879662
1953,55,"3000",0.00915305127389008
1954,55,"3000",0.00329002850172463
1955,55,"3000",0.0314556111127551
1956,55,"3000",0.0243339433404185
1957,55,"3000",0.00806537493596025
1958,55,"3000",0.0331950898616846
1959,55,"3000",0.0156558962244536
1960,55,"3000",0.0134104862693327
1961,55,"3000",0.0113876849514902
1962,55,"3000",0.0142124383479956
1963,55,"3000",0.00762224767911872
1964,55,"3000",0.00871775696762031
1965,55,"3000",0.0117113200901445
1966,55,"3000",0.00447355230944084
1967,55,"3000",0.0861675237947048
1968,55,"3000",0.00251883540061096
1969,55,"3000",0.0112002762804569
1970,55,"3000",0.00948879033202159
1971,55,"3000",0.0175604758528677
1972,55,"3000",0.0139548141935595
1973,55,"3000",0.00253778241762254
1974,55,"3000",0.0153820130370984
1975,55,"3000",0.00434133183669125
1976,55,"3000",0.0285325949995624
1977,55,"3000",0.698725618488348
1978,55,"3000",0.0120937846683083
1979,55,"3000",0.0676216587850718
1980,55,"3000",0.00485052586702698
1981,55,"3000",0.02738971481128
1982,55,"3000",0.0697093749266072
1983,55,"3000",0.0315783192272682
1984,55,"3000",0.0023252693369363
1985,55,"3000",0.0222775684961858
1986,55,"3000",0.00919202611359009
1987,55,"3000",0.00774254974156981
1988,55,"3000",0.0240074994929503
1989,55,"3000",0.0303267234481864
1990,55,"3000",0.060137984924644
1991,55,"3000",0.126943441130603
1992,55,"3000",0.0584371431775979
1993,55,"3000",0.0444924419467608
1994,55,"3000",0.0346439014173089
1995,55,"3000",0.0386361097080866
1996,55,"3000",0.0176578393054997
1997,55,"3000",0.00562901774812977
1998,55,"3000",0.00262354224933376
1999,55,"3000",0.019371100870456
2000,55,"3000",0.00817591731371024
2001,55,"3000",0.0286752898200581
2002,55,"3000",0.0189912628943485
1922,53,"3200",0
1923,53,"3200",0
1924,53,"3200",0.146768188916127
1925,53,"3200",0
1926,53,"3200",0
1927,53,"3200",0
1928,53,"3200",0
1929,53,"3200",1.65231232812009e-05
1930,53,"3200",0
1931,53,"3200",0.0450684247526707
1932,53,"3200",0
1933,53,"3200",0
1934,53,"3200",0
1935,53,"3200",0
1936,53,"3200",0
1937,53,"3200",0
1938,53,"3200",0
1939,53,"3200",0.00011374567713603
1940,53,"3200",0.00245928956768499
1941,53,"3200",0
1942,53,"3200",0
1943,53,"3200",0
1944,53,"3200",0
1945,53,"3200",2.36813153350903e-06
1946,53,"3200",0
1947,53,"3200",0
1948,53,"3200",0
1949,53,"3200",0
1950,53,"3200",0.00060522832408006
1951,53,"3200",1.00749524515191e-05
1952,53,"3200",0
1953,53,"3200",0
1954,53,"3200",0
1955,53,"3200",0
1956,53,"3200",0
1957,53,"3200",0
1958,53,"3200",7.81727513629743e-05
1959,53,"3200",0
1960,53,"3200",0
1961,53,"3200",0
1962,53,"3200",0
1963,53,"3200",3.63722713656405e-06
1964,53,"3200",0
1965,53,"3200",0
1966,53,"3200",0
1967,53,"3200",0
1968,53,"3200",1.6296489873657e-06
1969,53,"3200",0
1970,53,"3200",0
1971,53,"3200",0
1972,53,"3200",0
1973,53,"3200",0
1974,53,"3200",0
1975,53,"3200",0
1976,53,"3200",0
1977,53,"3200",0.821532031828867
1978,53,"3200",0
1979,53,"3200",0.000438270343240203
1980,53,"3200",0
1981,53,"3200",0
1982,53,"3200",0.00113853958381026
1983,53,"3200",0
1984,53,"3200",0
1985,53,"3200",3.63383566034124e-05
1986,53,"3200",0
1987,53,"3200",0
1988,53,"3200",0
1989,53,"3200",0
1990,53,"3200",0
1991,53,"3200",0.00294255902083931
1992,53,"3200",0.00112734750425874
1993,53,"3200",0
1994,53,"3200",3.95110300797004e-07
1995,53,"3200",0
1996,53,"3200",0
1997,53,"3200",0
1998,53,"3200",0.00535004925960735
1999,53,"3200",0
2000,53,"3200",0.002201413496184
2001,53,"3200",0.000451955311171319
2002,53,"3200",0
1922,54,"3200",6.910102326815e-05
1923,54,"3200",0.000326263160463361
1924,54,"3200",0.0158741516689338
1925,54,"3200",0
1926,54,"3200",0.000683768932370669
1927,54,"3200",2.94555460593485e-05
1928,54,"3200",6.24858813834398e-05
1929,54,"3200",0.00191282029985696
1930,54,"3200",3.20867003918229e-05
1931,54,"3200",0.00528393796476848
1932,54,"3200",4.61283016868915e-05
1933,54,"3200",1.72374669415127e-05
1934,54,"3200",0.000711314049944344
1935,54,"3200",8.27881939387386e-06
1936,54,"3200",0.000107024946850824
1937,54,"3200",5.79899096119394e-05
1938,54,"3200",0.000114168893309499
1939,54,"3200",0.00341916481443209
1940,54,"3200",7.01664242942939e-05
1941,54,"3200",1.7914751210647e-06
1942,54,"3200",6.2378209878544e-05
1943,54,"3200",9.42048064391668e-05
1944,54,"3200",0.00233649695323312
1945,54,"3200",6.07143991192432e-06
1946,54,"3200",0.000143612780829463
1947,54,"3200",0.000630781592876342
1948,54,"3200",0.00184194478233578
1949,54,"3200",0
1950,54,"3200",0.00594259800612678
1951,54,"3200",0.00106170898174683
1952,54,"3200",0.000301241011814827
1953,54,"3200",0
1954,54,"3200",1.59085696496213e-05
1955,54,"3200",0.00189395240339032
1956,54,"3200",0.000944338498998046
1957,54,"3200",0.000188709391476319
1958,54,"3200",0.00090420851962093
1959,54,"3200",0.00222650391266712
1960,54,"3200",0
1961,54,"3200",0.000548398926722921
1962,54,"3200",0.00061100310387696
1963,54,"3200",0.000514317496821729
1964,54,"3200",1.19256385640336e-05
1965,54,"3200",3.15612140202301e-05
1966,54,"3200",0.000870677958420025
1967,54,"3200",0.00247916682240178
1968,54,"3200",8.14478149404964e-06
1969,54,"3200",0.000261533655170176
1970,54,"3200",7.03934482648883e-05
1971,54,"3200",0.000264803215643386
1972,54,"3200",0.000281613488212825
1973,54,"3200",6.53897752335629e-07
1974,54,"3200",0.000279619513067249
1975,54,"3200",0.000103243439841474
1976,54,"3200",0.000702324945410486
1977,54,"3200",0.66340456090672
1978,54,"3200",0.00141007198741414
1979,54,"3200",0.00576360357444833
1980,54,"3200",3.02841393123288e-05
1981,54,"3200",0.0021589150110196
1982,54,"3200",0.0191528990193804
1983,54,"3200",0.000146830897798763
1984,54,"3200",0.000133096553056204
1985,54,"3200",0.00173105285675557
1986,54,"3200",8.94706363868901e-05
1987,54,"3200",0
1988,54,"3200",0.000947769459520883
1989,54,"3200",0.00262717387630414
1990,54,"3200",0.00312462200318546
1991,54,"3200",0.0206088703918091
1992,54,"3200",0.0116774254621141
1993,54,"3200",0.000962430717776967
1994,54,"3200",0.00352787257410998
1995,54,"3200",0.00135743974187466
1996,54,"3200",0.000425120936978125
1997,54,"3200",2.86109968218082e-05
1998,54,"3200",0
1999,54,"3200",0.00189854408947784
2000,54,"3200",0.000548848332701666
2001,54,"3200",0.00778996858268858
2002,54,"3200",0.00108977049303562
1922,55,"3200",0.00870535624456782
1923,55,"3200",0.0253381668300023
1924,55,"3200",0.051240099692254
1925,55,"3200",0.00469068807853845
1926,55,"3200",0.0191045751302087
1927,55,"3200",0.0100592708866454
1928,55,"3200",0.00044643381372273
1929,55,"3200",0.0396606754647672
1930,55,"3200",0.00566989234279029
1931,55,"3200",0.0843650430754825
1932,55,"3200",0.0111015317142301
1933,55,"3200",0.0119920590005281
1934,55,"3200",0.0147768579499517
1935,55,"3200",0.00943104087544089
1936,55,"3200",0.00386326473915485
1937,55,"3200",0.0173867758186771
1938,55,"3200",0.0136294569354097
1939,55,"3200",0.0238797957640304
1940,55,"3200",0.00145530846144317
1941,55,"3200",0.00911866867701517
1942,55,"3200",0.0157086361833803
1943,55,"3200",0.0118784193746072
1944,55,"3200",0.0291194548657634
1945,55,"3200",0.00341657919970549
1946,55,"3200",0.00518607690828707
1947,55,"3200",0.0235661068894861
1948,55,"3200",0.0211562330661343
1949,55,"3200",0.0046815427204197
1950,55,"3200",0.0308185368812726
1951,55,"3200",0.00452033796177272
1952,55,"3200",0.0233349162027346
1953,55,"3200",0.00767671735046895
1954,55,"3200",0.00334239095398448
1955,55,"3200",0.0274479883703125
1956,55,"3200",0.0245559223413072
1957,55,"3200",0.0119216709020232
1958,55,"3200",0.0312760887608482
1959,55,"3200",0.035054501682295
1960,55,"3200",0.014056462349096
1961,55,"3200",0.0106236076910844
1962,55,"3200",0.0183000081828923
1963,55,"3200",0.00765125611843767
1964,55,"3200",0.00694975098938102
1965,55,"3200",0.0117599465770296
1966,55,"3200",0.00467034450020876
1967,55,"3200",0.0729963645103619
1968,55,"3200",0.00221917232466219
1969,55,"3200",0.0113656458176549
1970,55,"3200",0.00707746522675651
1971,55,"3200",0.0175791518872661
1972,55,"3200",0.0142234771373624
1973,55,"3200",0.00254377518964013
1974,55,"3200",0.0153188325056647
1975,55,"3200",0.0051686640281441
1976,55,"3200",0.0233735476322182
1977,55,"3200",0.406012060643432
1978,55,"3200",0.0127480747718288
1979,55,"3200",0.052483083176653
1980,55,"3200",0.00421728010343269
1981,55,"3200",0.0297654173711638
1982,55,"3200",0.0695001189110698
1983,55,"3200",0.031562312334159
1984,55,"3200",0.00282929249463758
1985,55,"3200",0.0316523457107557
1986,55,"3200",0.00694112302469681
1987,55,"3200",0.00893551863289258
1988,55,"3200",0.0209230840804594
1989,55,"3200",0.0372676540823971
1990,55,"3200",0.0640534144340175
1991,55,"3200",0.131157295865279
1992,55,"3200",0.0411290930866512
1993,55,"3200",0.047773693535654
1994,55,"3200",0.0487968626757998
1995,55,"3200",0.0456317368207709
1996,55,"3200",0.0178296412026245
1997,55,"3200",0.00564194770628875
1998,55,"3200",0.00271558124722552
1999,55,"3200",0.0198919380302746
2000,55,"3200",0.00818566717322356
2001,55,"3200",0.0463183030313776
2002,55,"3200",0.0174122337261345
1922,53,"3400",0
1923,53,"3400",0.000524567664397029
1924,53,"3400",0.273499023350134
1925,53,"3400",0
1926,53,"3400",0
1927,53,"3400",0
1928,53,"3400",0.00216814826543294
1929,53,"3400",0
1930,53,"3400",0
1931,53,"3400",0.0237478100526158
1932,53,"3400",0
1933,53,"3400",0
1934,53,"3400",0
1935,53,"3400",0
1936,53,"3400",0
1937,53,"3400",0
1938,53,"3400",0
1939,53,"3400",1.6638557449628e-05
1940,53,"3400",0.0374387539869482
1941,53,"3400",0
1942,53,"3400",0
1943,53,"3400",0
1944,53,"3400",0
1945,53,"3400",0
1946,53,"3400",0
1947,53,"3400",0
1948,53,"3400",0
1949,53,"3400",0
1950,53,"3400",0.000608098417310101
1951,53,"3400",4.12843002010244e-06
1952,53,"3400",0
1953,53,"3400",0
1954,53,"3400",0
1955,53,"3400",0
1956,53,"3400",0
1957,53,"3400",0
1958,53,"3400",9.44791579544407e-05
1959,53,"3400",0.0029191764370664
1960,53,"3400",0
1961,53,"3400",0
1962,53,"3400",0
1963,53,"3400",4.71580089710115e-06
1964,53,"3400",0
1965,53,"3400",0
1966,53,"3400",0
1967,53,"3400",0
1968,53,"3400",0
1969,53,"3400",0
1970,53,"3400",0
1971,53,"3400",0
1972,53,"3400",0
1973,53,"3400",0
1974,53,"3400",0
1975,53,"3400",0
1976,53,"3400",0
1977,53,"3400",0.739814700610149
1978,53,"3400",0
1979,53,"3400",0.000341728059445015
1980,53,"3400",0
1981,53,"3400",9.7112219822962e-05
1982,53,"3400",0.00129846511175403
1983,53,"3400",0
1984,53,"3400",0
1985,53,"3400",0
1986,53,"3400",0
1987,53,"3400",0
1988,53,"3400",0
1989,53,"3400",0.000886986269281458
1990,53,"3400",0.000164628912771657
1991,53,"3400",0.0116082575523726
1992,53,"3400",0.000245575450874624
1993,53,"3400",0
1994,53,"3400",0
1995,53,"3400",0
1996,53,"3400",0
1997,53,"3400",0
1998,53,"3400",0.0147871315309026
1999,53,"3400",0
2000,53,"3400",0.0269134464324527
2001,53,"3400",0.000865021142298296
2002,53,"3400",0
